	cl	ACO1.output_1	AFF4.output_1	ANXA11.output_1	ARNTL.output_1	Arnt..Ahr	BAT4.output_1	BATF..JUN	BOLL.output_1	BRCA1	Bcd_Cell_FBgn0000166	Bcl6	Bsh_Cell_FBgn0000529	C15_SOLEXA_FBgn0004863	C2orf52.output_1	CAT.output_1	CBFA2T2.output_1	CENTG1.output_1	CG13424_SOLEXA_FBgn0034520	CG7928_SANGER_10_FBgn0039740	CKMT1B.output_1	CNOT6.output_1	COBRA1.output_1	CREB1.output_1	CSTF2.output_1	CTCF	DIS3.output_1	DNMT3A.output_1	DTL.output_1	E2F6	E5_Cell_FBgn0008646	EBF1	EBF1.output_1	ECSIT.output_1	EGR1	EGR2	ELF2.output_1	ELK4	ESR1	ETFB.output_1	ETS1	ETS1.output_1	ETV4.output_1	EWSR1.FLI1	Eip74EF_FlyReg_FBgn0000567	En1	Erg	Ets1	Exex_SOLEXA_FBgn0041156	FAM127B.output_1	FIP1L1.output_1	FLI1	FLI1.output_1	FOXD1	FOXO3	FOXP4.output_1	Fer1_SANGER_5_FBgn0037475	GABPA	GATA2	GATA3	GIT2.output_1	GLYCTK.output_1	GOT1.output_1	GRHL1.output_1	GTF2B.output_1	GTF2H3.output_1	GTF3C2.output_1	GTF3C5.output_1	GTPBP1.output_1	GTPBP6.output_1	H1FX.output_1	H2AFZ.output_1	HHAT.output_1	HIF1A..ARNT	HIST1H2BN.output_1	HIST2H2AB.output_1	HIST2H2BE.output_1	HLH54F_da_SANGER_5_FBgn0022740	HTATIP2.output_1	Hand1..Tcfe2a	Hoxc9	Hr46_SANGER_5_FBgn0000448	IRF1	IRF1.output_1	Inv_Cell_FBgn0001269	LARP1.output_1	LAS1L.output_1	Lbe_SOLEXA_FBgn0011278	Lbl_Cell_FBgn0008651	MBTPS2.output_1	MCTP2.output_1	MDM2.output_1	MEF2A	MLX.output_1	MORG1.output_1	MTHFD1.output_1	Mafb	Myb	NFATC2	NFATC3.output_1	NFATC4.output_1	NFE2L2	NNT.output_1	NRF1	OTUD4.output_1	PCK2.output_1	PHTF1.output_1	PITX1.output_1	POLE3.output_1	PPP2R3B.output_1	PRDM1	PRNP.output_1	PTCD1.output_1	PTPMT1.output_1	RAB14.output_1	RAB2A.output_1	RARA.output_1	RBM3.output_1	RBM35A.output_1	REST	RIOK2.output_1	RNASEH2C.output_1	RORA_2	SCAND2.output_1	SCMH1.output_1	SEMA4A.output_1	SFT2D1.output_1	SLC18A1.output_1	SMAP1L.output_1	SMPX.output_1	SOX10	SOX13.output_1	SPAG7.output_1	SPI1	SREBF1	SRF	STAT1	STAT2..STAT1	STAT3	STAU2.output_1	STUB1.output_1	SUCLG1.output_1	Sox15_SANGER_5_FBgn0005613	Spi1	T	TAF1A.output_1	TAF9.output_1	TAGLN2.output_1	TAL1..GATA1	TAL1..TCF3	TBP	TBPL1.output_1	TCEAL2.output_1	TCEAL6.output_1	TCF3.output_1	TCF7L2	TEAD1	TEAD1.output_1	TFAM.output_1	TFAP2A	TFAP2A.output_1	TFAP2C	TFAP2C.output_1	TFE3.output_1	TFEB.output_1	TGIF1.output_1	TGIF2LX.output_1	THAP1	THAP5.output_1	THRA.output_1	THRAP6.output_1	TIA1.output_1	TIMELESS.output_1	TIMM44.output_1	TIMM8A.output_1	TLX1..NFIC	TMSL3.output_1	TOB2.output_1	TP53	TP63	TP73.output_1	TPI1.output_1	TPPP.output_1	TRIM21.output_1	TRIM69.output_1	TRIP10.output_1	TRMT1.output_1	TROVE2.output_1	TSC22D4.output_1	TSN.output_1	TSNAX.output_1	TULP1.output_1	Tal1..Gata1	Tcf12	Tcf3	Tcfcp2l1	Trl_FlyReg_FBgn0013263	Tup_SOLEXA_FBgn0003896	UBE2V1.output_1	UTP18.output_1	Ubx_Cell_FBgn0003944	Vis_SOLEXA_FBgn0033748	WISP2.output_1	XRCC1.output_1	YEATS4.output_1	YY1	ZBTB12.output_1	ZBTB25.output_1	ZBTB33	ZBTB4.output_1	ZBTB46.output_1	ZMAT2.output_1	ZMAT4.output_1	ZNF160.output_1	ZNF192.output_1	ZNF385.output_1	ZNF695.output_1	ZNF720.output_1	ZNF76.output_1	ZSWIM1.output_1	Zfx	ase_da_SANGER_10_FBgn0000137	brZ2_FlyReg_FBgn0000210	btd_NAR_FBgn0000233	byn_FlyReg_FBgn0011723	cwo_SANGER_5_FBgn0259938	dTCF	dl_NBT_FBgn0000462	dsf_SANGER_5_FBgn0015381	eg_SANGER_5_FBgn0000560	h_SANGER_5_FBgn0001168	her_SOLEXA_10_FBgn0001185	klu_SANGER_10_FBgn0013469	prd_SOLEXA_5_FBgn0003145	run_Bgb_NBT_FBgn0003300	sens_SOLEXA_5_FBgn0002573	tgo_ss_SANGER_5_FBgn0015014	toy_FlyReg_FBgn0019650	wor_SOLEXA_2_5_FBgn0001983	peaks_ets1.bed	peaks_heb.bed	peaks_ikzf1.bed	peaks_p5424_H3K4me2.bed	peaks_p5424_Pol2.bed	peaks_runx1.bed	peaks_tcf7.bed
mm9_chr10_20906641_20906824_+	1	0	0.0169230055355631	0	0.0410155486665659	0	0	0	0	0	0	0	0	0	0.0368643582584258	0	0	0	0	0	0.0180384152768524	0.0263601570543405	0	0	0.0165656669477927	0.037228204263216	0.0165402849530071	0	0.0171730464675887	0.0186897071223125	0	0.0166172601512509	0.0571647192043109	0	0.0179453369200284	0	0	0.0243493549489056	0	0	0	0.0188848740745887	0	0	0	0	0.0283085030844707	0.0280369851380821	0	0.0166434835549764	0	0.02878473355288	0.0210594096411025	0	0	0.0174157740074161	0	0.0242174769176667	0.0232767066147856	0.0224173382989593	0	0	0	0.019414436987201	0	0	0	0	0	0	0.0353964795983261	0	0.0173086944660861	0	0	0	0	0	0	0.0165151715557986	0	0	0	0.0178122257404686	0	0.0562151669332568	0.0330303431115973	0	0	0	0	0	0	0	0	0.0166434835549764	0.0165151715557986	0	0.017900131860105	0	0	0.0218579234972678	0	0.0187529960433498	0.0178122257404686	0	0	0	0	0.0164903211309313	0	0	0	0	0	0	0	0.0181852576069086	0.0336144340321106	0.0193311584814265	0	0	0	0.0187529960433498	0	0.0178557718042461	0	0	0.0186280622566858	0	0.0190245139897383	0.0174899423527127	0	0.0220047658273241	0	0	0	0.0348321097840123	0	0	0.0165151715557986	0	0.0385682620053426	0.0222436124277908	0.0164413875645219	0	0	0	0.0398939667660364	0	0	0	0	0	0.0176456174227205	0.0212352822278315	0.0207425137559786	0	0.0330303431115973	0	0.0389214680553564	0	0.0377562256402819	0	0	0.0210594096411025	0	0.0175279142650369	0.0390843024090595	0	0	0.0180384152768524	0	0	0	0.0177274598050684	0	0	0.0255616431981753	0.0566568927194413	0	0.0197802664387344	0.0229544232270296	0.0362055644915252	0	0	0	0.0172062385315898	0	0	0	0.0370485896828412	0.0266997631021484	0	0	0	0	0	0	0.01823629600174	0	0	0.0187529960433498	0	0.0168072170160553	0.0214252390926359	0.0183417886530809	0	0	0	0	0.0192507035261221	0	0	0	0	0	0.0230702117465375	0	0	0	0	0	0.0186280622566858	0	0	0.0173795413358368	0	0.0193311584814265	0	0	0	0	0	0	0	0.038289644270867	0	0	2.546448087	0.054644809	1.639344262	7.74863388	15.446	6.796666667	10.03166667
mm9_chr10_21199334_21199487_+	1	0	0	0	0	0.0222087582266146	0	0	0.0649732440759324	0.0205800107926858	0	0	0	0	0	0.0243218718891972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0207446091326743	0	0.0482963388033341	0	0	0	0.0225877905598021	0	0	0.028606213788249	0	0.0549458426992127	0.0324091981362208	0	0	0.0196943023904167	0.051564773135299	0.0251887056491618	0.0248096733159743	0	0	0.0231215817130787	0.0256262663657018	0.0436026980368985	0	0	0.0203868392661386	0.0198445240042774	0	0	0.0230253512763421	0	0	0.0209193428140289	0	0	0	0	0.0211540654015494	0	0.0232211893376326	0	0.0209193428140289	0	0.020787294538942	0	0	0.0213048190229134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0201027497643014	0	0	0	0.0239057341122732	0	0	0	0	0	0	0	0	0.0289660018034837	0	0	0	0	0	0	0	0	0	0.0234315467452888	0	0	0	0	0	0.0209193428140289	0	0	0.0463553836284754	0.0300788234727318	0	0	0	0	0	0	0	0.0246375887491616	0.0248096733159743	0.0209647601993578	0	0.0223543555776679	0	0	0	0	0	0	0	0.0197237174311139	0	0.0434981364533813	0	0	0	0	0	0	0	0	0	0.0206202742482728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0231215817130787	0.0409250755590722	0	0	0.0205800107926858	0	0	0	0.0249928675878714	0	0.0210578349648128	0.0503485935277024	0.0332086399191106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0201027497643014	0.0196943023904167	0	0	0	0.0206202742482728	0	0	0	0	0	0.019813836937556	0	0	0	0	0.0253990630568181	0	0.021750994392577	0	0	0	0	4.509803922	0.888888889	2	5.450980392	25.268	11.59166667	7.333333334
mm9_chr10_38891010_38891195_+	1	0	0	0	0	0.0712735165457639	0	0	0	0.0174949838185787	0	0	0	0	0.016411957690024	0	0.019204551181934	0.0349927606627576	0	0.0165702786419267	0	0	0	0	0	0.0674448378771095	0.0170202251420591	0.0338036607292435	0	0	0	0.0171916544024764	0.0409501185367785	0	0	0.0186807132737823	0.0234961485741873	0.0228208040519803	0	0	0.0220590373385077	0	0.0224256305474645	0.0792545173877814	0	0	0.0179886602273745	0.0186807132737823	0	0.0185502609509892	0.0168915607384232	0.0197706882117719	0.0170202251420591	0	0	0	0	0.024224248973633	0	0	0.0162398097589322	0	0.016923071785238	0	0.0376571688892597	0	0.0325272856681892	0.0188910811982708	0	0	0.0738176889181218	0	0	0.017053524108031	0.0330940449744364	0	0.0545372807399316	0	0.0539634947931428	0.0168604670687525	0	0.0218951891532707	0	0	0	0	0.01912217298433	0	0	0.0163366291606008	0.0165702786419267	0.0347690164186591	0	0	0	0	0.0415093555224936	0	0.0350222898287117	0.0406092982894969	0.0406092982894969	0	0.0169873919111823	0.0964006587606242	0.0358300685545724	0.0182527065383897	0	0.0173384233000094	0.0163865786564652	0	0	0	0	0	0	0.0162636428340946	0	0	0	0	0.017619661137869	0	0	0	0	0.0199944324558704	0	0	0.0184266777998568	0	0	0	0	0	0	0	0	0	0	0	0.0163366291606008	0	0	0	0	0.0163120473889753	0	0.0174548539911235	0	0	0	0	0	0.035107297414487	0	0.0173765954864283	0	0	0.01912217298433	0	0.0413816633854859	0.0176627364333894	0	0.0213978773775231	0.0373480502279546	0.0340404502841181	0.0356681051849646	0	0.0168297798639325	0	0	0	0	0	0.0186807132737823	0.0163120473889753	0.0179392365547266	0	0	0	0.0379287833943902	0.0409115472207622	0	0.0188910811982708	0.0678272233651967	0	0	0	0	0	0.0173384233000094	0.0181434990460206	0	0	0	0.0210057116091522	0	0	0.044575226708687	0.0203759517763337	0	0	0	0	0.0166255173726385	0.0173384233000094	0.0196663360215265	0.067630723599258	0.037363343687516	0	0	0	0	0	0	0	0.0171215734448312	0.019204551181934	0	0.0221162971952505	0	0	0	0.0353916050636274	0	0	0.0173384233000094	0.0162636428340946	0	0	0.0376312289817907	0.0368548995246228	0.0168604670687525	0.035144267276813	0.0175773620161827	0	0	0	0	0.72972973	1.540540541	5.810810811	6.097297297	29.45	114.545	11.28
mm9_chr10_40141597_40141784_+	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0161864820663118	0.0220584959176914	0	0	0.0164755182225878	0	0.017190749545397	0.0176525668217325	0	0	0	0	0.0174738301613745	0	0	0.0185482410853355	0.018480919548929	0	0.0180574904256797	0.0169045503169131	0	0	0	0	0	0	0	0	0	0	0	0	0.0162364287307724	0	0	0	0.0377646037568117	0	0	0	0	0	0	0.0178462148038418	0	0	0	0	0	0	0.0345012484215468	0.016649782218329	0	0	0.0168381906485611	0	0.0175172413390332	0	0	0	0	0	0	0.016649782218329	0.0211690230740202	0	0.0178462148038418	0	0.0163930564104622	0.0164202196485867	0	0	0	0	0	0	0	0	0.020781051591942	0	0	0	0	0	0.0241103652736135	0	0.0165610161123425	0.0172291376984832	0	0	0	0.0189991549126085	0	0	0	0	0	0	0	0.0173482628038904	0	0	0	0	0.0177962681393812	0	0	0	0	0	0	0	0	0	0	0.0182296010319439	0	0	0	0	0	0	0.0162364287307724	0.0190836162344439	0	0	0	0.0161619058540703	0.0181134553116592	0	0	0	0.017389368839539	0	0	0	0	0.0180028424835316	0	0	0	0	0.0196672764987491	0	0	0	0	0	0	0.0177473730621626	0.017190749545397	0	0	0.0184154946483033	0	0	0.034476409357131	0.0206089409856779	0	0	0	0	0.0187627716907258	0	0.018480919548929	0	0	0	0	0	0.0354311139141664	0	0	0	0	0.018480919548929	0	0	0	0	0.0200252807213727	0.0496291026311532	0	0	0	0.017079251476022	0.0224268450589097	0	0.0183518624381444	0	0	0.0172681710607372	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0376470864260512	0	0	0.0375062899622954	0	0	0	0	0.0338638879524601	0	0.0177962681393812	0	0	0	0	0	0.0343814990907939	0	0	0	0.0215589147136153	1.021390374	2.893048128	0.732620321	2.379679144	35.194	24.62833333	6.158431372
mm9_chr10_42482310_42482493_+	1	0	0.0169230055355631	0	0	0	0	0	0	0.0374528522640533	0.0242174769176667	0	0.0165913233478385	0.0165402849530071	0	0	0	0.0180863602184234	0	0	0	0.0347897898602208	0.0355148351206696	0	0.0167239385102808	0	0.0677571031604043	0.0437396983901773	0.0410897170118625	0.017044734468411	0	0	0.0378666266571578	0.0169830896027843	0	0	0.0181352937848329	0.0767451910769073	0	0	0.0951071559460089	0	0.0214252390926359	0.0338187284422593	0.0378950484805775	0	0.0824696400322472	0.0798294743621947	0	0	0	0.0801843152890889	0.0344124770631795	0.0235508410927404	0.0262069946302955	0.0229923951393538	0	0.0536463551233134	0	0	0	0	0	0.0356632080498697	0.0202129508433662	0	0	0.038195082204154	0	0.0409763214281663	0.0179453369200284	0.0377256033587628	0	0	0.0391319721817636	0	0.0220558042221554	0	0	0	0	0.019414436987201	0.0428144952315746	0	0	0.0355863176876299	0.0358463300372251	0	0	0.0193311584814265	0	0.0183417886530809	0	0	0.0166172601512509	0	0	0	0.0380122670657449	0.0633532354709336	0.0633532354709336	0	0.0167239385102808	0.0200971623238584	0.0178122257404686	0	0.0185093778321326	0	0	0.0167791315534738	0.0208956761800236	0	0.016669999963689	0	0	0.0183417886530809	0.0173795413358368	0	0	0	0	0.0175279142650369	0	0.0352433171742811	0.0176057308722205	0	0	0	0	0	0.0171403122397789	0.0174899423527127	0.0231919406793853	0	0.0171403122397789	0.0177274598050684	0	0.0696075185016942	0	0	0	0	0	0.0205986397738892	0	0	0	0	0	0	0.0360664114059403	0.0210594096411025	0	0.0170137118843034	0	0	0	0.0335582631069476	0.0358463300372251	0	0.0187529960433498	0	0.0180384152768524	0.0610526269232031	0.0170137118843034	0	0	0	0.0364237499937108	0	0	0.0221884193845977	0	0.03757101516484	0.0340374516458197	0	0	0	0.0199867613069825	0	0	0.0175279142650369	0	0	0.0359910655890789	0	0	0	0	0.0719133607398804	0.0534539567759753	0	0	0	0	0	0	0	0.0187529960433498	0	0.0169230055355631	0	0.0351943836078716	0	0	0	0	0.0537568704091009	0.0357742167210544	0.017343853537154	0	0.0192507035261221	0	0.0164172940185926	0	0	0	0	0.0197802664387344	0.0182884562088779	0	0	0	0	0	0	0.0362035609507645	0	0	0	0	0	0	0.0164413875645219	0.016669999963689	0	0	0	0	3	0.50273224	0.273224044	8.054644809	31.278	327.8366667	21.98333333
mm9_chr10_43301229_43301412_+	1	0.01823629600174	0.01959030957393	0.0173086944660861	0.0356252361375455	0.0380885821266019	0	0	0.0791210657549376	0	0.0176861858275249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01839634723727	0	0.0259274726497087	0	0	0	0	0.0243493549489056	0.01959030957393	0	0	0.0167513745833685	0	0	0	0	0	0.0173086944660861	0	0	0	0	0	0	0	0.0175665036338209	0.01959030957393	0.0193311584814265	0	0.0177694643332995	0	0.0235028961511693	0.0224173382989593	0	0	0.0340812657005512	0	0	0	0.0175665036338209	0	0	0	0.0168644051782311	0	0	0.0173086944660861	0.0202129508433662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0176861858275249	0.0191728869189384	0	0	0	0	0	0.0207425137559786	0.0164657282280533	0	0.0199867613069825	0	0.0379866568112	0	0	0	0	0	0.0168072170160553	0.0429071840399792	0	0	0	0	0	0	0	0	0.0173795413358368	0	0	0	0	0.0186280622566858	0	0	0	0	0	0	0	0	0.0180384152768524	0	0	0.0165151715557986	0	0	0	0	0	0.0186897071223125	0	0.0174899423527127	0	0	0	0	0.0170137118843034	0	0.01823629600174	0	0	0	0	0.0166172601512509	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0174157740074161	0	0	0.0341859023757276	0	0.0173795413358368	0	0	0	0.0362055644915252	0	0.0178557718042461	0	0	0	0	0	0	0.0198812686556416	0	0	0	0	0	0.0218817748929096	0	0	0	0	0	0	0	0	0	0	0.0371899631217277	0	0	0	0	0.0225725042637652	0.0365898389824175	0	0.0230702117465375	0	0	0.0195007444581476	0.0185679781894647	0.0198812686556416	0.0836846044720756	0	0	0	0	0	0.0172062385315898	0.01839634723727	0	0.0166172601512509	0	0	0.0227731753404031	0.0182884562088779	0	0	0	0	0.93989071	0.273224044	21.41962264	66.98984127	14.34333333
mm9_chr10_5141523_5141632_+	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0608328820421088	0	0	0	0.0290595512595758	0	0	0	0	0	0.0359708142564438	0.0284120184679638	0	0.0318212943390619	0.0348245873150833	0	0	0	0.0302057782009364	0.0287768544943077	0	0	0.0279872476454595	0	0.0297626160030047	0	0	0	0.0676766120146982	0	0	0	0.0293011011561111	0	0	0	0	0	0	0	0.0296252109023656	0	0.0283625227625812	0	0	0	0	0.0359708142564438	0	0	0.055206860996468	0.0593092282564883	0	0	0	0	0.0299780389007067	0	0	0	0.0289440546787683	0	0.0667648263987724	0.0308856104992698	0	0	0	0	0	0	0	0	0	0	0	0.0281238674197838	0	0	0	0	0	0.0353566235258877	0	0	0	0	0	0.0413636541850067	0.0314843878525964	0	0.0616544317059775	0	0	0	0	0	0	0	0.0282176212287901	0.0325948804464017	0	0.0321893422584012	0	0	0	0	0.0637828972972334	0	0.0276855850179856	0.0301284096914239	0	0	0	0	0.0350817315682965	0	0	0.036697247706422	0	0	0	0	0	0	0	0	0	0	0.0341398752206162	0	0	0	0	0	0	0	0	0	0.0293011011561111	0	0	0	0	0	0.0324550642394591	0	0.036697247706422	0	0	0	0	0	0.0298331373669156	0	0	0	0.0276855850179856	0	0	0.0658757437106251	0.0276855850179856	0.0386019111055206	0.0662888351768023	0	0	0	0.0307044723506849	0	0.0287226447731103	0.0309793643082761	0	0	0	0	0	0	0	0	0.0687352672321483	0.0445309354524932	0	0	0	0	0	0	0	0	0	0.0296252109023656	0	0	0.0320628442355972	0.0298331373669156	0.036697247706422	0.0328901527709099	0	0	0	0	0	0	0	0	0	0.0664250656450493	0.0289440546787683	0	0	0	0	0	0	0.0376872054799038	0.0630274133057624	0.0353566235258877	0	0	0	0	0	0.0283136343818008	0	0.0318212943390619	0.71559633	5.256880734	4.376146789	0.28440367	15.66060837	16.88270833	9.041180556
mm9_chr10_59432972_59433155_+	1	0	0	0.0169528574246424	0.0172740486844959	0	0	0	0	0	0	0.0197802664387344	0	0	0	0	0.0370201678594215	0	0	0	0.0177694643332995	0.0196833879307539	0	0	0	0	0	0.0626413156610401	0	0.0358214796123578	0	0.0169230055355631	0	0	0	0	0	0.0166172601512509	0.0164172940185926	0.0210594096411025	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0235508410927404	0.0205986397738892	0.019097541102077	0	0	0.0428670161887155	0.0402235635459905	0	0	0.043275265098788	0	0	0	0.0542111357136992	0	0	0.0181852576069086	0.0168644051782311	0.016835638839475	0	0	0.155169046914524	0	0	0.0411776527462625	0.0165656669477927	0	0	0	0.016669999963689	0	0	0	0	0	0	0.0174525684481755	0.0167513745833685	0	0	0.0551929551382945	0	0.0437301290470092	0.0256774317176832	0	0	0.0351082631424718	0.0357909884791292	0.020334679776214	0.0834169267632229	0.169034301428958	0.0164413875645219	0.0526446624332065	0	0.0178557718042461	0.0345100226009516	0	0.0170137118843034	0	0.0175665036338209	0.0168072170160553	0.0356127126578757	0.0183417886530809	0.0527505024744171	0	0.0178122257404686	0	0.0191728869189384	0.0172399014206871	0	0	0.0179453369200284	0.0921072054967086	0	0	0.01823629600174	0.0547438141901769	0	0.0174899423527127	0.0196833879307539	0	0	0	0	0	0	0	0	0.0204629917753918	0	0	0	0	0.0180384152768524	0.0405339306955246	0.0214252390926359	0	0.0448656791685004	0	0.0234559006770605	0.0643561722332122	0	0	0	0	0	0	0.0554220405797236	0.016835638839475	0.0177694643332995	0	0.0170137118843034	0.01959030957393	0.0355693937048587	0.047759172743251	0.0344214387520388	0	0.0231100982970375	0	0	0.0171730464675887	0.0723489018332594	0	0	0.0205986397738892	0.0193311584814265	0.0853096603942229	0	0	0	0	0.0662970904203766	0	0	0	0	0	0.0370543151232303	0	0.0373483916605174	0.020334679776214	0.0199867613069825	0	0	0	0	0	0	0	0.0187529960433498	0	0	0.0164413875645219	0.0198812686556416	0	0.0362055644915252	0	0	0.0385014070522441	0.0165656669477927	0	0.0180384152768524	0	0.0168072170160553	0	0.037228204263216	0	0	0.0172399014206871	0.0185679781894647	0.0406406090545545	0	0.0205986397738892	0	0	0	0	0.0204629917753918	0.0165151715557986	0.0186280622566858	0	0	0.0254512421812994	0	0.0164413875645219	0.0167513745833685	0.202185792	3.387978142	4.366120219	4.043715847	71.722	307.55	22.03333333
mm9_chr10_59833569_59833833_+	1	0.012641068819388	0.0245194848972505	0.0127907223848564	0	0	0	0	0.0137113210541227	0	0	0	0	0	0.0122039725364256	0	0.0115008036842971	0.0250742721209961	0	0	0	0.0245019737990824	0	0	0	0.0124713250905381	0.0282374730436901	0	0	0.0385620843456379	0	0	0.0115927301037174	0	0.0120224439291635	0	0	0.0453090096755967	0	0.013644166633818	0.0116701587409997	0.0116309889177489	0	0.032350786031215	0.0145979998648552	0.0135175614993978	0.0498049130576873	0.0491734809753928	0	0	0	0.0496260409788277	0	0	0.0113968709254072	0	0	0.0421955986099057	0	0	0	0	0	0.0138544595423401	0	0	0.013090651347158	0.0115553408839208	0	0	0	0	0	0.0114830191342654	0	0	0	0	0	0	0	0	0.011904043574124	0	0	0.0365948401065045	0.0268000151674322	0	0	0	0	0	0	0	0	0.0360564450887682	0.0118151000292394	0.0257429982433855	0.0275373636212247	0.0259984717873713	0.0259984717873713	0	0.0239481129489602	0.0129992358936856	0	0	0	0	0.0271912366348304	0.0232619778354978	0.0120471820623414	0	0	0	0.0121237100399486	0	0	0	0	0.0159646597158683	0	0	0	0.0129992358936856	0	0.0117514125329908	0.013090651347158	0	0	0.016291780286606	0	0	0	0.0261813026943161	0	0.0147199115442923	0	0.0399559358050872	0	0.0128303641790919	0	0	0.0114137434308097	0.0501586387244537	0	0	0.0129553651643303	0.0179724526321844	0	0	0	0	0	0	0	0	0.0120722978915043	0.0116309889177489	0.0268000151674322	0	0	0	0	0.0167871146815644	0	0	0.0130443087092148	0	0.0114830191342654	0	0.0137113210541227	0.0153806088915961	0	0.0257522836199983	0	0.0264825751069624	0	0.0142786025705368	0.0349367379394378	0.0314981579841336	0	0.0115553408839208	0	0	0	0	0	0	0.0251130952763216	0.0234951987089746	0.0121500314791733	0.0145979998648552	0	0.0299046612575783	0.0298338952993671	0.0140956302994211	0	0	0.0129992358936856	0	0	0	0	0	0.0122316211680222	0.0158103227170423	0	0.0254696894319619	0	0.0257337649832862	0	0	0	0	0.0156468495464736	0.0120224439291635	0	0	0.012347111024643	0	0	0.0119503862120672	0	0	0	0	0.0121500314791733	0	0	0.012641068819388	0	0	0.011904043574124	0	0.0121767809279895	0	0	0	0.0117514125329908	4.825757576	2.431818182	4.393939394	7.840909091	29.052	17.11833333	7.77
mm9_chr10_69643580_69643763_+	1	0	0	0.0173086944660861	0.0179453369200284	0	0	0	0.0417850322660584	0.0164657282280533	0	0	0	0	0	0.020334679776214	0	0	0	0	0	0	0	0.021631733960884	0.0239166705442738	0	0.0165402849530071	0.01839634723727	0.020334679776214	0.0168644051782311	0	0.0191728869189384	0	0	0.01839634723727	0	0	0.0230702117465375	0	0	0	0.0356640056280625	0	0	0	0	0.0286984260819333	0.0214252390926359	0	0.0179914198027435	0	0.0268897199669529	0.0386259132749235	0	0	0	0.0244181479943046	0.0394581233674071	0	0	0	0	0.0259274726497087	0.019097541102077	0	0.0192507035261221	0.0340078911983428	0	0	0	0	0	0	0.0176456174227205	0	0.019414436987201	0	0	0.0187529960433498	0.0196833879307539	0	0	0	0	0	0	0.0165151715557986	0	0	0	0	0.0348569602088796	0.0174157740074161	0.016669999963689	0	0.0176861858275249	0.024715184400439	0.0170137118843034	0	0	0	0	0.0453798815492339	0.0198812686556416	0	0.0367231314532871	0.0204629917753918	0.05638300404847	0	0	0	0	0	0.0168072170160553	0.019414436987201	0.0179914198027435	0.021631733960884	0	0.0195007444581476	0.0175279142650369	0.0238062695273979	0	0	0.0187529960433498	0.0164413875645219	0	0	0	0.0364838340609319	0.0164413875645219	0	0.0507244626552144	0.0181352937848329	0.0220047658273241	0	0	0	0	0	0	0.0495455146673959	0	0	0.01959030957393	0	0	0.0165913233478385	0	0.021631733960884	0	0	0	0	0.0170137118843034	0.0173086944660861	0.0174525684481755	0	0	0.0165151715557986	0	0.0175665036338209	0	0	0	0	0	0	0	0	0.0181852576069086	0	0.0221884193845977	0	0	0.0345888204750048	0	0.0229923951393538	0.0365304914973092	0	0	0.0187529960433498	0	0	0.019097541102077	0	0	0.0176861858275249	0	0.057828477343357	0.0179453369200284	0	0	0.0180863602184234	0	0	0	0	0	0.0172062385315898	0	0	0	0.0187529960433498	0.0181352937848329	0.0176456174227205	0	0	0	0.0171080233894482	0.0197802664387344	0	0	0	0	0	0.0200971623238584	0	0	0	0.0182884562088779	0.0177274598050684	0	0	0.0345797103145268	0	0	0	0	0	0.0204629917753918	0	0.0173795413358368	0.057751688714728	0.024562021976394	0.0177694643332995	0	0	0	0	2.043715847	0.546448087	0.404371585	1.836065574	18.344	5.405	6.795
